id,budget,popularity,runtime,revenue,month,day,year
2703,30000000,5.364459,108.0,34742066,3,17,2006
2704,10000000,6.396767,98.0,10571408,7,23,1999
2705,8000000,0.863547,93.0,16093651,6,2,1989
2706,38000000,6.100498,93.0,5410749,12,17,2007
2707,100000000,5.502098,116.0,97838349,11,3,2007
2708,12000000,2.828884,86.0,17292381,10,5,2001
2709,0,7.160149,124.0,6834525,11,10,1995
2710,60000000,9.488117,92.0,165333180,4,16,2002
2711,0,1.697118,77.0,3100000,5,16,2011
2712,17000000,1.542355,147.0,51000000,1,25,2013
2713,16000000,9.356587,100.0,18564088,4,16,1999
2714,50000000,8.997507,127.0,57059003,6,18,1982
2715,3000000,3.891243,94.0,216166,5,29,1981
2716,43000000,8.889064,84.0,68696770,4,12,2002
2717,0,1.160832,98.0,49601,2,1,1994
2718,12000000,5.409557,111.0,110996879,4,10,1987
2719,0,10.199449,104.0,1473809,4,11,2015
2720,100000000,11.51021,125.0,94061311,8,17,2016
2721,8045760,10.357224,95.0,35150960,3,17,1989
2722,10500000,0.377787,99.0,123509,9,2,1994
2723,500000,12.428269,90.0,603943,1,15,2004
2724,32000000,3.406836,75.0,3566637,3,26,1997
2725,15000000,13.634766,110.0,32721635,3,13,2009
2726,0,5.682406,96.0,102471,9,13,2002
2727,45000000,5.037224,134.0,38058335,12,25,2005
2728,500000,15.014569,95.0,171760,9,2,2011
2729,0,1.269717,117.0,646714,10,25,1982
2730,125000000,13.392824,97.0,498814908,3,23,2017
2731,7000000,7.436758,121.0,116700000,5,19,1993
2732,19000000,12.446738,88.0,278019771,7,7,2000
2733,5000000,0.399156,90.0,485772,2,1,1991
2734,40000000,4.182641,124.0,48093211,12,13,1996
2735,40000000,10.24382,104.0,97552050,2,14,2011
2736,18000000,3.602031,77.0,11657385,8,2,1991
2737,0,8.075504,83.0,16775,12,18,2015
2738,245000000,24.926577,148.0,880674609,10,26,2015
2739,120000000,10.901602,95.0,186053725,6,2,2001
2740,92000000,22.220214,115.0,631442092,11,5,2004
2741,90000000,13.809622,132.0,162360636,9,14,2016
2742,3800000,9.239882,121.0,2725258,9,15,2007
2743,20000000,8.636632,99.0,100914445,2,10,2004
2744,50000000,10.738888,105.0,55495563,10,3,2003
2745,22000000,11.698089,108.0,35424826,9,18,2009
2746,0,3.553887,91.0,637769,3,1,2001
2747,40000000,12.725343,96.0,49627779,8,23,1996
2748,0,6.493744,178.0,2003822,4,9,1986
2749,63000000,11.624866,102.0,189015611,5,24,1988
2750,0,15.5975,89.0,1803009,5,12,2017
2751,3000000,10.616859,120.0,14980005,1,1,2003
2752,0,19.256859,103.0,29355203,6,19,2015
2753,3000000,15.170192,100.0,3221568,9,2,1987
2754,12000000,8.783454,121.0,22921898,9,11,1998
2755,0,7.78904,110.0,20381995,8,13,2015
2756,40000000,4.985157,128.0,24332324,6,3,1994
2757,25000000,14.686487,114.0,41597830,12,27,2002
2758,0,7.563444,90.0,319285,8,23,2012
2759,784170,0.578456,80.0,834332,4,6,1948
2760,0,0.08472,98.0,13,6,28,1995
2761,12000000,2.977779,115.0,13380561,11,26,2009
2762,1089360,0.663231,115.0,48298,5,15,2009
2763,50000000,3.998494,113.0,22540359,10,11,1996
2764,40000000,4.260945,104.0,27053815,9,7,2001
2765,1556288,0.195677,128.0,1268395,11,28,2014
2766,0,14.177005,124.0,11990401,11,17,1988
2767,25000000,8.9256,121.0,152500343,12,14,2000
2768,20000000,16.626655,90.0,136150434,10,21,2010
2769,225000,0.466236,86.0,111300,11,1,2012
2770,10000000,13.751992,98.0,42333295,11,6,2009
2771,280000000,37.37942,141.0,1405403694,4,22,2015
2772,0,5.526865,90.0,18564613,7,30,1986
2773,50000000,17.608346,137.0,3324330,3,15,2015
2774,70000000,9.019114,116.0,116672912,11,6,1998
2775,15000000,15.899134,95.0,6700000,9,13,1995
2776,0,8.359985,96.0,539896,9,13,2011
2777,20000000,14.810519,107.0,7563728,9,14,1995
2778,45000000,8.079541,100.0,17300889,6,6,1996
2779,82000000,7.349843,113.0,190320568,5,19,2005
2780,25000000,5.918816,94.0,56422687,9,6,2004
2781,35000000,5.23158,106.0,64350171,12,22,1995
2782,7300,0.137676,87.0,13674,10,16,1998
2783,48000000,7.349812,123.0,77745568,6,26,1998
2784,36000000,8.867562,116.0,102244770,2,15,2002
2785,11000000,8.800455,140.0,34967437,4,10,1981
2786,0,0.625099,0.0,10000000,4,12,2001
2787,17000,7.759376,106.0,101236,4,16,2011
2788,80000000,14.39853,118.0,157107755,1,14,2010
2789,0,2.520484,88.0,1337274,2,7,1984
2790,0,10.896238,108.0,56574,2,28,2014
2791,40000000,7.196688,96.0,145896422,2,9,2007
2792,4000000,3.856827,84.0,4630045,11,17,2006
2793,115000000,7.455875,134.0,77628265,6,14,2002
2794,68000000,42.061481,115.0,217022588,6,25,2015
2795,8500000,8.592449,100.0,43528634,2,20,2015
2796,10000000,1.551648,125.0,4069090,9,11,2003
2797,14734000,2.156145,139.0,6775121,11,3,2010
2798,4000000,5.317544,124.0,8200000,1,1,1961
2799,0,6.941735,105.0,719968,1,21,2007
2800,70000000,9.819864,133.0,134748021,9,2,2010
2801,0,10.113628,113.0,91354215,4,20,2007
2802,0,0.781841,90.0,31815,11,20,1991
2803,100000000,29.741452,161.0,876688482,11,13,2002
2804,0,3.148745,90.0,33082548,7,26,2002
2805,220000,9.972591,81.0,2040920,9,4,1992
2806,8000000,11.521011,79.0,2275557,8,23,1991
2807,35000000,8.061423,100.0,86369815,7,29,2005
2808,5300000,3.003526,168.0,22175908,5,26,2006
2809,6000000,12.724645,103.0,70136369,6,11,1986
2810,35000000,8.910462,89.0,9771658,11,18,1994
2811,0,5.723103,118.0,8034,4,2,2015
2812,11500000,8.719145,108.0,186702,12,19,2008
2813,2200000,6.313465,121.0,282358,6,12,2014
2814,11930000,7.95686,118.0,18340000,10,1,2015
2815,0,2.262915,104.0,1547397,4,29,1988
2816,25000000,9.218002,130.0,86175291,4,18,2013
2817,150000,9.203416,78.0,2891288,11,1,2002
2818,0,5.024661,87.0,6575282,2,1,2008
2819,0,13.58903,72.0,9317021,11,24,1993
2820,0,5.976385,90.0,3091922,12,1,2006
2821,500000,0.45621,157.0,500000,12,5,2002
2822,1250000,8.710824,87.0,21722776,5,1,1981
2823,20000000,7.423812,120.0,41637263,6,1,2007
2824,0,4.435032,112.0,852336,10,1,2010
2825,0,5.831622,114.0,46264384,11,18,1994
2826,18000000,10.151366,103.0,100000000,6,29,1984
2827,1500000,4.877872,91.0,7412216,7,28,1995
2828,0,3.576604,90.0,10224116,8,14,1998
2829,19500000,4.683689,150.0,56000000,12,18,2015
2830,8000000,6.603748,111.0,2033165,8,7,2008
2831,0,7.031279,88.0,665450,9,13,1996
2832,18000000,1.975174,94.0,19265302,7,20,1984
2833,15000000,7.904371,103.0,123384128,9,15,2006
2834,0,11.465634,101.0,60328000,11,22,1988
2835,80000000,8.524847,128.0,266728738,12,12,2003
2836,14000000,8.204894,103.0,21409028,3,12,2010
2837,12500000,1.830829,118.0,3878993,4,1,2010
2838,16800000,6.626077,97.0,51029361,7,25,2014
2839,10500000,36.26051,93.0,25442939,6,23,2017
2840,95000000,11.348096,136.0,250288523,7,16,1998
2841,0,12.330898,114.0,1124445,8,14,2014
2842,38000000,6.938921,95.0,153518974,6,8,1990
2843,10000000,3.867472,96.0,17297244,5,12,2005
2844,60000000,14.336187,130.0,90565421,8,21,2013
2845,39000000,1.381022,106.0,6614280,2,20,2004
2846,0,3.063163,116.0,28200,10,26,2010
2847,75000000,12.949715,91.0,260696994,3,10,2005
2848,0,7.08055,99.0,1625847,10,10,2014
2849,40000000,6.447072,134.0,67347013,6,5,2014
2850,15000000,2.587727,130.0,16810383,12,25,2008
2851,0,12.796484,78.0,20300000,2,13,2014
2852,40000000,9.802889,108.0,12303411,12,12,1985
2853,0,8.817924,92.0,6483963,1,6,2012
2854,0,3.313524,104.0,9190819,3,25,1983
2855,0,4.720595,111.0,5777916,12,2,1994
2856,6000,5.283661,69.0,48482,9,12,1998
2857,49300000,7.566053,137.0,24186232,11,23,2013
2858,5400000,2.39989,130.0,6500000,8,23,2013
2859,120000000,18.907948,117.0,461983149,6,8,2006
2860,3062000,2.07741,143.0,25034000,7,22,2011
2861,22000000,12.383755,191.0,77737889,11,30,1982
2862,47000000,7.586577,96.0,102825796,6,10,1996
2863,2000000,0.121844,107.0,1268793,9,30,2010
2864,24000000,4.347609,124.0,8434146,12,25,1999
2865,410000,0.769053,101.0,100,2,19,1972
2866,5579750,2.208906,0.0,8927600,11,30,2012
2867,130000000,12.854373,124.0,457363168,12,13,2007
2868,100000,1.731527,120.0,1000000,2,16,2010
2869,8000000,3.034823,107.0,143451,2,19,2006
2870,13000000,13.655752,102.0,54837234,10,9,2014
2871,60000000,13.995044,110.0,176070171,5,30,2003
2872,12500000,10.944654,120.0,23367586,12,19,2002
2873,5200000,4.230046,118.0,14723313,9,21,2007
2874,3512454,0.110065,95.0,115860,3,13,2013
2875,0,2.166081,89.0,25,11,4,2010
2876,1500000,6.407207,93.0,32000,3,6,2009
2877,38000000,4.990506,118.0,17380126,9,27,1996
2878,18000000,12.677592,160.0,51973029,10,26,1984
2879,3000000,12.325947,95.0,18999718,5,1,1970
2880,0,2.614074,126.0,21300000,12,27,1945
2881,150000000,9.920223,131.0,205366737,6,27,2013
2882,40000000,13.707888,141.0,165478348,10,15,2015
2883,0,3.216608,96.0,6659377,4,25,1980
2884,30000000,9.863584,104.0,68369434,7,24,2008
2885,0,4.966657,82.0,331816,5,3,1985
2886,0,4.969851,114.0,147315,4,9,2015
2887,0,0.541397,94.0,202000,1,21,2006
2888,23000000,10.337689,97.0,36642838,10,5,2001
2889,2000000,8.999948,124.0,21750000,6,24,1954
2890,0,12.050759,96.0,39946780,4,25,1979
2891,25000000,24.535733,102.0,83080890,2,1,2017
2892,35000000,10.169411,103.0,28128670,10,12,2011
2893,0,3.095584,104.0,5794184,6,13,1986
2894,2700000,7.525382,109.0,141000000,7,27,1978
2895,0,1.523446,110.0,218626,6,2,1995
2896,68000000,14.741992,124.0,71069884,7,13,2001
2897,0,5.847845,95.0,645186,5,2,2014
2898,57000000,10.076223,105.0,16991902,9,4,2001
2899,45000000,11.075674,117.0,178051587,6,4,1992
2900,127500000,9.998415,82.0,354248063,5,19,2000
2901,200000,0.560685,100.0,486937,11,1,2012
2902,75000000,9.883727,137.0,152368585,5,24,1991
2903,0,10.714779,95.0,21833,6,6,2013
2904,16000000,16.770196,100.0,18928871,1,1,2007
2905,4000000,19.348466,93.0,16491080,2,23,1996
2906,8000000,2.93818,106.0,589304,1,24,1997
2907,21000000,10.234919,105.0,227799884,6,24,1993
2908,0,6.892829,87.0,49042224,3,21,1986
2909,26000000,14.362544,89.0,8009329,3,4,1994
2910,29000000,10.829116,110.0,48902953,5,6,2016
2911,1365000,5.120036,110.0,2279000,10,6,1939
2912,80000000,13.02369,114.0,78000586,8,20,2004
2913,2800000,2.486073,135.0,2616503,5,1,1994
2914,0,4.766826,94.0,2270658,10,6,2002
2915,40000000,9.48515,105.0,29918745,10,20,2016
2916,87000000,2.48875,131.0,351692268,2,8,2001
2917,25000000,8.405395,122.0,10589102,9,11,2009
2918,0,16.179384,123.0,57041866,12,21,1988
2919,0,4.23544,109.0,1700000,9,25,1987
2920,5000000,1.628629,107.0,13000000,7,1,2016
2921,0,0.042036,92.0,4275,10,29,2000
2922,0,0.803093,75.0,2608000,8,7,1987
2923,0,4.755759,95.0,12520799,7,2,2004
2924,8500000,9.292099,106.0,16209459,6,6,1986
2925,0,5.673744,125.0,2402067,6,24,2016
2926,5000000,6.188286,95.0,142817992,10,17,2012
2927,0,5.325766,90.0,41098065,8,29,2007
2928,140000000,12.996474,133.0,431971116,11,17,2002
2929,0,5.397405,124.0,6263883,12,22,1989
2930,32000000,11.428941,98.0,50907422,10,10,2004
2931,16000000,15.15267,98.0,30857814,9,18,1987
2932,75000000,7.515631,94.0,36754634,6,16,2000
2933,12000000,11.354247,182.0,20000000,12,20,1966
2934,64000000,4.140398,133.0,74608570,10,8,1999
2935,22000000,10.225555,94.0,77112176,8,2,2012
2936,90000000,10.81552,93.0,102000000,6,10,2004
2937,0,0.38744,100.0,9392,1,1,2004
2938,25000000,8.309565,118.0,48418160,4,28,2016
2939,130000000,16.624854,124.0,403170142,5,30,2012
2940,9500000,7.778097,104.0,120000,9,10,2010
2941,0,3.937139,111.0,102000000,11,30,1977
2942,30000000,5.781667,106.0,6916869,9,20,2002
2943,12000000,1.675406,108.0,117629,8,14,2012
2944,38000000,13.217623,79.0,28921264,4,12,1996
2945,31500000,13.5963,153.0,89460381,8,15,1979
2946,1000000,3.315827,128.0,37600000,10,6,1963
2947,483103,0.205671,80.0,1027757,10,31,1927
2948,0,0.185169,111.0,263635,11,4,1982
2949,35000000,13.912531,83.0,25182929,2,24,2016
2950,3000000,2.753674,96.0,6000000,9,24,1999
2951,30000000,14.015739,97.0,114908830,8,15,2003
2952,13000000,10.564701,102.0,18704595,9,11,2015
2953,25000000,10.542026,112.0,65663276,4,16,2015
2954,8500000,6.03633,119.0,19125401,9,8,2000
2955,60000000,10.411608,103.0,13395939,10,22,2004
2956,17000000,12.50422,133.0,29536299,1,16,2009
2957,0,3.150899,104.0,11949484,11,21,1986
2958,60000000,7.337906,103.0,35431113,11,21,1995
2959,15000000,0.900864,85.0,22730842,5,19,2007
2960,2300000,3.959411,145.0,4600000,10,26,2007
2961,4600000,5.805666,117.0,1163967,6,2,2010
2962,4000000,12.650546,94.0,125728258,11,13,1981
2963,20000000,16.392712,132.0,57330873,3,3,2017
2964,0,1.718237,129.0,44038000,11,3,2007
2965,2500000,2.726061,99.0,589244,4,29,1988
2966,61000000,13.52408,157.0,441809770,12,18,2012
2967,40000000,11.366417,96.0,87840042,7,31,1997
2968,2000000,9.333533,134.0,7600000,9,25,1961
2969,25000000,6.514132,95.0,2405420,10,22,2005
2970,19800000,14.101101,137.0,87754044,11,7,2001
2971,25000000,9.805017,129.0,411006740,11,25,1992
2972,20000000,4.414928,110.0,15379253,10,12,1990
2973,0,4.154861,94.0,8685526,7,27,2006
2974,0,3.868014,94.0,4122748,8,9,1985
2975,20000000,5.871243,96.0,10442808,1,28,2005
2976,45000000,11.618472,86.0,57881056,7,31,2009
2977,16000000,4.372616,96.0,15427192,3,3,2000
2978,53000000,5.3962,102.0,29700000,5,15,2001
2979,0,16.5293,119.0,1053788,10,23,1998
2980,35000000,6.629999,106.0,77477008,4,23,2010
2981,300000,0.350207,144.0,2500000,2,4,2016
2982,0,3.069108,97.0,93000,9,9,2016
2983,500000,4.893812,85.0,376597,9,12,2012
2984,35000000,5.660835,108.0,791830,4,4,1997
2985,80000000,13.334952,117.0,116643346,8,8,2003
2986,37665000,5.388535,113.0,14655628,2,17,2006
2987,20000000,12.553403,84.0,16605763,9,3,2004
2988,0,1.292125,90.0,858591,1,20,1989
2989,0,0.984515,94.0,105656,5,20,2002
2990,0,0.851599,75.0,100202,5,11,2001
2991,0,1.56098,90.0,7240837,3,28,1997
2992,13000000,4.794088,112.0,91038276,1,12,2001
2993,1135654,3.878515,149.0,1213880,3,18,1924
2994,60000000,14.092373,128.0,219417255,6,17,2004
2995,0,7.438381,106.0,14715067,9,18,1992
2996,0,9.85327,102.0,1596687,4,22,1994
2997,0,3.727996,102.0,180590,3,28,2013
2998,65000000,14.482345,120.0,89456761,10,11,1996
2999,42000000,15.725542,90.0,171963386,1,16,2004
3000,35000000,10.512109,106.0,82087155,9,22,2011
